-2.087181085000000103e+00	-3.313338191999999904e-01	3.697406844000000192e-01	-2.307004678999999836e+00	-1.647956208000000089e+00	-1.282324781000000025e+00	-1.448564267999999933e+00	-1.064361380000000024e+00	1.831723809999999952e-01	3.959053801999999900e-01	9.524766799999999367e-02	-1.510504589999999980e-01	-2.993701333000000187e+00	1.487407600999999913e+00
-1.989434665999999963e+00	-1.658802359000000060e+00	-4.808642510999999731e-01	-1.015587905000000069e+00	-1.573921061000000066e+00	-8.995073841999999820e-01	-8.825061199999999495e-01	-4.687256526999999950e-01	-1.673645346000000034e-01	6.006411775000000119e-01	5.684298218000000125e-01	-4.952639225000000089e-01	-2.107155339999999821e+00	1.526298519000000020e+00
-1.808948852000000107e+00	-3.901905198999999769e-01	-2.205985856999999939e+00	-2.042323643000000022e+00	-1.631393193000000075e+00	-1.307730531000000029e+00	-1.940830486000000077e+00	2.757278911000000110e-01	-1.623195275999999909e+00	-1.285095482000000011e+00	-1.126518783000000079e+00	-1.073638899000000091e+00	-1.884990493999999961e+00	1.101613527999999897e+00
-1.543442844000000091e+00	-2.765563604000000009e+00	-1.369857727000000081e+00	-1.350204804999999952e+00	-2.743370882999999760e-01	-1.457501471999999909e+00	-1.599907960999999990e+00	-1.485897395999999926e+00	-9.088964187000000416e-01	-1.015301580999999898e+00	6.828786683999999996e-01	-1.889728583999999989e-01	-6.969480529999999563e-01	5.181558576000000471e-01
-1.817277545000000050e+00	-4.732658397000000239e-01	-2.425816692999999802e+00	-1.825150470000000080e+00	-1.348440336999999989e+00	-1.596957305000000105e+00	-1.825992781999999925e+00	3.152306732999999861e-01	-2.586662762000000004e+00	1.722159262000000080e-01	3.508363454000000270e-01	-1.728905236999999984e+00	-8.750096107000000512e-01	9.002447375000000029e-01
-1.417510928000000003e+00	-2.032658617000000056e+00	-1.887690134000000075e+00	-1.583378232999999913e+00	-1.184370257999999954e+00	-1.404372111999999895e+00	-7.762033023000000087e-01	-2.033055259000000170e+00	-1.465981945000000009e-01	-4.851939734999999865e-01	4.029043750999999896e-01	-1.642197528000000073e+00	-1.333876465999999983e+00	-1.149223223000000044e-01
-1.519646537000000075e+00	-3.605792047999999972e-01	-1.727406323999999938e+00	-1.835957274000000083e+00	-8.170357127999999802e-01	-1.018064579000000025e+00	-1.918585012999999950e+00	3.925665462999999855e-01	-2.113283631999999912e+00	1.125031991000000064e-01	-6.722289831000000104e-02	-2.590153490000000058e+00	-8.680442553999999644e-01	7.168173970000000228e-01
-1.473309567999999903e+00	-2.016313642000000073e+00	-1.590311609000000015e+00	-4.280382070000000039e-01	-1.651296058000000011e+00	-1.216963565999999997e+00	-3.843124588999999869e-01	-1.604353592999999911e+00	-8.067022861999999517e-01	-7.453679382000000242e-01	3.438628181000000228e-01	-2.455543730000000036e+00	-1.736456869999999930e-01	-1.345264995999999880e-01
-1.488570726999999927e+00	-3.478280361000000154e-01	-1.271439492000000060e+00	-1.827979333000000040e+00	-1.100828095000000006e+00	-1.129905791999999964e+00	-1.952873786999999917e+00	7.066811726999999710e-02	-1.715521816999999949e+00	-3.926678255000000117e-01	-1.321195228999999971e+00	-1.221144693999999919e+00	-3.364184997999999926e-01	-4.474803635999999862e-01
-1.438412156999999914e+00	-2.090766866000000057e+00	-1.949006091000000107e-01	-3.337628731999999765e-01	-1.045579398000000104e+00	-9.072685879999999869e-01	-5.703599650999999771e-01	-1.240628982000000047e+00	-1.095695190000000041e+00	-9.251417893000000170e-01	-8.414900477000000212e-01	-2.087568234999999994e+00	-8.014943019000000390e-01	-3.393945407000000247e-01
-1.218377174000000007e+00	-9.593209182999999918e-01	-5.632395538000000146e-01	-1.917779737999999901e+00	-1.177116209000000024e+00	-1.342638518000000003e+00	-1.439249828999999981e+00	-1.504783516000000043e+00	-1.173554202000000046e-01	3.512085429999999842e-01	-2.237273244999999910e+00	-1.670657308000000008e+00	-4.729395970999999976e-01	-7.727543086000000505e-01
