-1.393724479000000072e+00	1.643149866999999917e-02	-1.346793994999999911e-01	1.202693166999999931e-02	-8.483256086999999557e-01	1.166335632000000011e+00	4.400106833999999911e-01	-8.921166539999999534e-01	-1.101120552000000030e+00	-4.377060645999999999e-01	3.450473763999999943e-01	1.944983534999999986e-01	3.103712364000000071e-02
-1.191619216999999953e+00	-1.585000675000000081e-01	-4.611733470000000112e-01	-3.072934702999999823e-01	-5.835433223999999530e-01	1.250423755999999997e+00	-1.002458556999999972e-01	-4.760331942999999899e-02	-4.974717075000000266e-01	1.648067220999999971e-01	5.070881932999999897e-01	-6.259663125000000106e-01	4.504713019000000096e-01
-9.893294704999999745e-01	-2.787366508999999937e-01	-7.719577536999999712e-01	-5.779009429000000475e-01	6.204431182999999850e-01	5.161545985000000059e-01	-4.591350151999999962e-01	-1.371813272999999889e-01	-5.376554364000000197e-01	5.115518472999999733e-02	-9.124275463000000586e-02	-1.335511571000000064e+00	2.126456690999999899e-01
-8.759434495000000265e-01	-3.744685470999999932e-01	-6.680862858999999654e-01	-1.109037250000000085e+00	9.129055537000000387e-01	2.236863896000000074e-01	-5.169168298999999855e-01	-2.128138045000000089e-01	7.524770509999999524e-01	-3.048698354000000110e-01	-4.706395633000000078e-01	-1.059350003999999901e+00	1.245796022999999947e-01
-6.555526967000000482e-01	-4.458805628999999993e-01	-1.109638094999999991e+00	-1.134495628999999894e+00	6.141786698000000211e-01	3.612684567000000180e-01	-3.015538021999999985e-01	8.348546872000000008e-01	1.496585934000000118e-01	-8.516973234000000392e-01	5.076225483999999982e-02	-1.109803046999999987e+00	-1.438075757000000010e+00
-6.785876293000000503e-01	-3.049302088999999993e-01	-1.346672639999999976e+00	-8.418892085000000414e-01	-3.409862228000000162e-01	7.637951573000000272e-01	-1.135998035999999933e+00	7.006816958999999567e-01	-1.654085859000000047e+00	-1.642246348000000022e+00	9.355551878000000210e-01	2.113377200999999872e-01	-1.176978290000000094e+00
-7.953726789999999713e-01	-7.992871608999999600e-01	-9.131327597999999712e-01	4.284886427999999858e-01	-6.294267105999999945e-01	7.746814300000000042e-01	-1.513838296000000083e+00	2.289970987999999930e-01	-9.504863444000000161e-01	-1.908201843999999925e+00	-6.257899203000000243e-01	4.773933832000000210e-01	-7.608212168000000331e-02
-5.575374708000000457e-01	-8.384637150000000538e-01	1.800660715000000078e-01	1.066143421999999896e+00	5.484018577000000505e-01	8.011379696000000550e-01	-8.812825792999999797e-01	4.868591156000000031e-01	-7.688867383999999916e-01	-1.379919609999999963e+00	-1.758644607999999998e+00	1.806584767999999952e-01	-1.602557691999999978e+00
-9.630978744999999508e-01	1.184829579999999993e-01	7.984106362999999762e-01	1.316815520000000017e+00	1.562106741000000021e+00	9.117434785000000375e-01	4.558515792999999761e-01	9.023310755000000238e-01	-1.123451581000000088e+00	-1.362579721000000132e-01	7.716014435000000393e-01	3.463632271000000040e-02	2.447864995000000043e-01
-9.891359253999999490e-01	1.120164361999999914e+00	4.947881557000000097e-01	1.503239334999999954e+00	1.205685941999999899e+00	4.143655948000000144e-01	2.371587693999999968e-01	3.601928374000000210e-01	-5.435872615000000296e-01	-6.054577107999999930e-01	-1.968378597000000063e-01	-6.286733231000000144e-01	8.566112441000000022e-01
-7.525342093000000343e-01	1.238819413000000091e+00	4.797916620000000076e-01	1.490308230999999983e+00	1.096232190000000051e+00	4.896109198999999690e-02	2.686809604000000018e-01	1.483836014999999897e-01	-3.060186675000000078e-01	-1.535714175000000070e+00	-1.325262241999999979e+00	-1.066384275000000104e+00	-3.018765634999999725e-01
-5.985792868999999516e-01	8.150346265000000257e-01	4.871175789000000145e-01	7.988481497999999625e-01	6.629692980000000402e-01	-3.915501740999999813e-01	-9.650326828999999940e-01	-9.149183807999999862e-02	2.221273482999999993e-01	-1.069568209999999908e+00	3.934188204999999883e-01	4.839746271999999933e-02	-1.195455898999999933e+00
-4.319095790999999962e-01	5.636224394000000082e-01	-7.774292416000000427e-02	-3.600126324999999849e-01	9.414324742999999884e-01	-1.064338070000000025e+00	-1.177873600999999937e+00	-7.955585563999999499e-01	-2.673332500999999750e-01	-6.087508110999999555e-01	1.276833619000000031e+00	2.286031474000000119e-01	2.962727851999999995e-01
-3.138362035999999744e-01	-3.716038877999999768e-01	-3.867937485999999869e-01	-9.879690743000000275e-01	6.276361545999999958e-01	-7.593177880000000490e-01	2.333175171999999908e-01	-1.762141570000000046e+00	-7.104639611999999937e-01	-1.002969988999999895e+00	5.606242559999999875e-01	-2.918268258999999754e-01	5.475530749000000474e-01
-1.864277457999999887e-01	-5.480781417000000211e-01	-1.789759602999999866e-01	-1.417478358999999966e+00	-2.080400305000000005e-01	-4.908535831999999988e-01	9.569231598999999866e-01	-1.248447284000000046e+00	-1.924388315999999918e-02	-1.327197560999999970e+00	-5.655295082000000306e-01	-9.176207817999999516e-01	5.482213795999999473e-01
-2.965750612999999980e-01	-1.230835941000000044e+00	-6.936626142000000550e-02	-7.533749941999999811e-01	-6.365983977000000404e-01	-7.297696702999999507e-01	1.222740651000000067e+00	-8.324598399000000537e-01	1.015090706999999953e-01	-8.193115183000000412e-01	1.319005269000000091e-01	-6.600773814999999489e-01	-1.941218348999999899e+00
-3.270155356000000180e-01	-9.264170632999999544e-01	1.236738547000000021e-01	-6.395780774999999529e-01	-2.784490472999999744e-01	-9.722501339000000353e-01	9.447466837000000339e-01	-4.374384635999999937e-01	6.253026677999999894e-01	3.188152959000000175e-01	1.456799098999999931e+00	-1.241536595999999937e-01	-7.961546345000000136e-01
-2.155668880000000120e-01	-2.210724236999999925e-01	-2.307334165000000104e-01	-9.621504896000000473e-01	3.656921538999999832e-01	-1.121455311000000066e+00	6.731925220000000154e-01	-9.116699297000000479e-01	-6.359557925000000056e-01	-1.060638171999999935e-01	1.018770342000000051e+00	-6.217966303999999944e-01	-1.377062106000000001e-02
-5.080288310999999668e-01	-4.200881801999999943e-01	4.699952917999999924e-01	-2.472274933999999980e-01	4.529191631000000218e-01	-1.924937177000000110e-01	1.344123723000000048e+00	-1.249251840999999974e+00	-8.154476804000000412e-01	-7.631994198999999535e-01	2.500202704999999748e-01	4.395905404000000072e-01	4.932508811999999909e-01
-3.785256337999999832e-01	-4.678283987999999893e-01	1.119038889000000037e+00	2.082509875999999926e-01	-6.354122593999999603e-03	6.016577843999999509e-01	1.352793802999999961e+00	-1.867837636999999940e-01	-1.401587888999999976e+00	-8.430372516999999899e-01	-2.101929714999999810e+00	7.787755513999999879e-01	3.078413648000000169e-02
-4.691961464000000137e-01	1.253434741999999991e-01	2.170483675999999917e+00	1.197338226000000061e+00	8.904422211000000420e-01	4.871939961000000263e-01	1.456983887000000033e+00	1.399728145000000090e+00	-5.568201619000000546e-01	6.435229436999999608e-01	-2.760226541000000200e+00	1.788509700999999952e+00	-8.949895500000000226e-01
-7.044604246000000236e-01	1.718540243000000078e+00	1.997234589999999921e+00	1.791714210000000085e+00	1.300269890000000039e+00	-2.586628087999999770e-01	1.627923559999999936e+00	1.175525238999999944e+00	3.847815446999999778e-01	8.333567346000000375e-01	5.175300973999999998e-01	1.770088149000000000e+00	-5.726544444000000178e-01
-4.567564469000000016e-01	2.001350851000000208e+00	1.452415583999999926e+00	8.577055252999999935e-01	3.012634218999999947e-01	-2.560013875000000105e-01	2.051587180999999926e+00	-9.112421253999999915e-02	-9.339582851000000074e-01	3.706434100000000065e-01	-1.294714167000000048e-02	3.826235677000000002e-01	7.236943971000000531e-01
-4.668061572000000159e-01	1.429802449000000086e+00	1.514833163000000038e+00	2.669452246999999834e-01	-4.584770450999999802e-01	3.161633388000000267e-01	1.649593555000000045e+00	6.835482350999999568e-01	7.952576242000000128e-01	-4.889349310000000171e-01	-1.188816490000000003e+00	8.098719422000000279e-01	8.457280700000000540e-01
-3.729052487000000249e-01	7.028258509999999459e-01	1.526411903000000070e+00	1.004802498999999960e+00	-1.091878577999999961e-01	2.392680453000000096e-01	9.831059871999999755e-01	1.310191300000000059e+00	1.171975645999999927e+00	-5.162913715000000403e-01	-8.186763888000000433e-01	1.632234675000000079e+00	-1.650157603000000028e+00
-2.345324199999999915e-01	9.712783821999999567e-01	1.536096587999999930e+00	1.149701252000000062e+00	-7.007111682000000119e-02	-1.763941705000000165e-02	4.877879757999999955e-01	1.309718949000000077e+00	1.116029270999999989e-01	3.431101154000000264e-01	9.133377450999999869e-01	9.571435822999999621e-01	-8.114397822000000149e-01
1.123660816999999951e-01	1.548294080000000017e+00	7.681202234999999767e-01	-6.213099074999999666e-02	-1.491567457000000096e-01	-9.961944055000000464e-01	-6.165906102999999527e-01	1.488804299000000109e+00	-9.463633352000000443e-01	1.697008462999999967e+00	1.824727680999999935e+00	-6.371501496999999459e-01	-1.014410283999999995e+00
8.203878436000000551e-01	1.214161164000000070e+00	-7.204416621000000465e-01	-1.646066476999999972e+00	-1.013368862999999953e+00	-1.640077398000000075e+00	-2.957508555999999733e-01	4.863439976999999748e-01	-1.785478498000000025e+00	9.960559386999999765e-01	1.543661535000000029e+00	-1.964686716000000111e+00	-5.434681409999999602e-01
8.763527325000000090e-01	-3.340782892999999976e-01	-1.370144566000000008e+00	-2.119617701000000132e+00	-2.165838146000000020e+00	-2.407684817999999893e+00	-1.281752597999999965e+00	-2.454641867000000033e-01	2.111566669000000118e-01	-5.370018984000000106e-01	1.494329049999999937e+00	-1.521182154999999980e+00	1.428541116999999971e+00
9.172320275999999994e-01	-1.241856032000000054e+00	-1.691659719000000006e+00	-2.194230855999999896e+00	-1.902035058999999917e+00	-2.346446607999999934e+00	-1.367146670999999980e+00	-1.051176864000000100e+00	1.106097523999999943e+00	-9.903828010999999876e-01	1.468480304000000070e+00	-1.551359353000000052e+00	1.744780015999999989e+00
9.015995917000000359e-01	-1.775133450000000002e+00	-1.730597166999999992e+00	-1.806416558000000006e+00	-2.196894551999999834e+00	-1.642776752999999923e+00	-1.610546113000000057e+00	-1.392710399000000043e+00	4.029119225000000193e-01	-1.895125318999999919e+00	9.414054889999999842e-01	-4.542957892000000220e-01	1.271375332999999941e+00
8.668602796000000055e-01	-2.317335262999999923e+00	-1.185478636999999891e+00	-4.670298488999999886e-01	-1.381381046000000001e+00	-1.092351896999999905e+00	-1.403707899999999897e+00	-8.875532807999999552e-01	-1.231493305999999954e+00	-1.485686754000000054e+00	-1.180107983999999943e+00	-3.671153173999999741e-01	6.275354859999999757e-01
6.229482689999999989e-01	-1.642729797000000103e+00	-1.524112297999999921e-01	8.461228156000000222e-01	-3.706684311999999815e-02	-4.746012043000000236e-01	-1.938084578000000002e-01	3.670245555000000159e-01	-1.437986363000000045e+00	-3.427380769000000216e-01	-1.385450832999999937e+00	-2.303064006999999969e-01	5.165392907000000422e-01
2.186527285000000043e-01	1.353408757999999962e-02	2.429967131999999919e-01	1.091288001999999979e+00	6.932736702999999778e-01	-7.206696084000000502e-01	1.942596671000000053e-01	1.419141482999999981e+00	5.677765679999999815e-01	4.202218886999999903e-01	5.481214883999999676e-01	-7.233889407000000382e-01	1.797491705000000106e+00
7.581454330000000352e-01	8.139356704000000331e-01	-3.653428771000000186e-01	3.900260657000000075e-02	-3.016417372999999902e-01	-1.513397260999999938e+00	2.152819156999999928e-01	2.290547675999999866e-01	1.618867451999999929e+00	3.666309436999999893e-01	-1.247854691999999988e-01	-1.475415351000000097e+00	8.558164485000000488e-01
8.107099923999999680e-01	-1.936535037999999875e-01	-6.872948890000000199e-01	-4.609759187999999952e-01	-6.680443407999999694e-01	-5.062194885999999894e-01	2.969247584999999967e-01	-3.971629542999999818e-01	1.255820799999999959e+00	-4.444354327000000215e-01	-4.578694728999999769e-02	-1.733006256999999994e+00	-4.211960611000000188e-01
9.052781877000000144e-01	-3.897777230999999731e-01	-2.500736150999999796e-01	-2.915642505000000106e-01	-6.173489964999999691e-01	-4.259003237000000275e-01	2.857983763999999982e-01	-3.649910618000000162e-01	1.620275895000000022e+00	-4.554878585000000091e-01	-1.003114695999999945e-01	-1.974090232000000000e+00	-5.084638890999999550e-01
9.436120406000000349e-01	-2.068479970000000057e-01	7.190252333999999634e-02	5.274944008000000129e-02	-3.177707209999999782e-01	4.862196769000000016e-03	-9.941623393999999836e-01	-2.553739660000000078e-01	9.474305960000000137e-01	2.136412015999999969e-01	3.840400881000000100e-01	-2.314308340999999825e+00	-1.143600928999999988e+00
1.066816825999999940e+00	-9.288812153999999321e-02	-1.977193523000000119e-01	-5.948633867000000519e-01	-9.562106958999999629e-01	-5.583570127000000438e-01	-1.567614832000000069e+00	-9.951624398999999732e-01	1.021970849999999986e+00	2.775193465999999942e-01	7.062498324000000549e-01	-1.596962774000000085e+00	-1.068175303000000076e+00
9.287350121999999875e-01	-7.708056067999999872e-01	-1.959289995999999867e-01	-7.222776989000000425e-01	-9.199340227000000203e-01	-8.516267720000000319e-01	-1.727797438000000074e+00	-1.405669338000000046e+00	7.633961666999999895e-01	5.952357558000000159e-02	1.524157085999999994e+00	3.019698247000000002e-01	-7.156430309999999712e-03
9.854601740999999748e-01	-8.688141810999999715e-01	1.939921810999999940e-01	-2.287647918000000058e-01	-4.160003335999999940e-01	-3.684663230999999928e-01	-2.541892359000000212e+00	-1.399497299999999944e+00	8.781799407999999474e-01	5.121529358999999948e-01	1.441485651999999895e+00	-6.252352043000000137e-01	8.739980407999999867e-01
1.126593492000000030e+00	-6.258548360000000255e-01	4.639523166999999781e-01	-7.563767791000000074e-01	-1.340064940000000038e-01	-2.806711019999999848e-03	-1.024975079999999927e+00	-1.554545845000000037e+00	-3.698600188999999760e-01	6.888558824999999608e-01	1.011799201000000009e-01	-9.190829967000000433e-01	5.530881307999999663e-01
5.439645938999999597e-01	-6.644432339000000409e-01	8.400920949000000304e-01	-5.458315900000000331e-01	5.465258918000000243e-02	1.198089230999999977e+00	-1.087437832999999937e-01	-1.257531222000000115e-01	4.449328269999999752e-01	1.041601709999999958e-01	4.486394314000000105e-02	4.643606452999999856e-01	1.658253291999999934e+00
5.591785970999999522e-01	-4.832174935999999921e-01	1.225903138999999920e+00	9.046370968000000401e-01	4.799994721999999991e-01	9.797001003999999957e-01	-6.595045366999999770e-01	6.240095637999999445e-01	-6.364325817000000551e-01	7.636613800999999535e-01	-1.919969250999999932e+00	1.234591573999999969e+00	1.274451285000000045e+00
5.746246728999999664e-01	4.470308118999999913e-01	1.495078856999999983e+00	1.678134057000000068e+00	1.379771856000000074e+00	7.638611306999999462e-01	-7.804656073000000305e-01	8.596570403000000082e-01	4.454743717999999908e-01	1.588778770000000007e+00	-7.982878753000000049e-01	2.681080258999999910e-01	1.724642956999999921e+00
7.155237427999999733e-01	1.201097285999999986e+00	8.503498695000000218e-01	8.468826252000000165e-01	1.761777206000000096e+00	5.287576169000000048e-01	2.061461294999999971e-01	-2.579600152000000035e-01	2.080506284999999789e+00	1.014797417999999896e+00	-1.040265522999999970e+00	1.046458725000000006e-01	7.095978438000000166e-01
4.762137476000000147e-01	6.145228981000000479e-01	8.352963248000000451e-01	5.475962690000000244e-01	9.877862468000000451e-01	1.207289972000000100e+00	7.349147025000000166e-01	1.637358523999999926e-01	5.736201233000000066e-01	1.090302325999999988e-01	5.397336193999999754e-01	1.742116978999999954e+00	6.678468373999999486e-01
5.863855769000000384e-01	9.672976715000000669e-02	1.275683939999999961e+00	1.035979473999999900e+00	1.232275422000000065e+00	1.741962548999999916e+00	1.679142388999999902e+00	7.921094820999999842e-01	-2.003420894999999868e-01	8.321698542000000032e-01	-6.057330305000000470e-01	2.117396747999999995e+00	5.835324310999999708e-01
3.803864617000000115e-01	5.366160630999999848e-01	1.680419981000000007e+00	7.423896635000000188e-01	1.545146356000000054e+00	2.526032276000000021e+00	2.326098475999999859e+00	1.934243297999999944e+00	5.396113681999999967e-01	6.835646216999999858e-01	-9.326297151000000341e-01	1.422588685000000019e+00	4.607013783999999723e-01
4.258152635999999935e-01	1.347024084999999927e+00	1.770597588000000000e+00	1.268420147999999914e+00	1.737243292000000050e+00	2.023205018000000077e+00	1.596060169999999889e+00	3.412261546999999950e+00	1.984237325999999912e+00	1.638865280999999952e+00	-4.815774745999999717e-02	5.385020869000000099e-01	-4.616534098999999780e-02
1.070850145999999947e+00	2.894225190999999864e+00	1.430810270999999911e+00	5.981353676999999758e-01	9.828249855999999784e-01	-3.667472433000000254e-01	-2.177357235000000057e-01	2.555398585999999916e+00	-6.199370828000000389e-01	1.867714987999999909e+00	7.549414982000000052e-01	-4.769329761000000167e-01	-1.689126600000000034e+00
1.457289518999999922e+00	2.251311810999999885e+00	-2.490763601000000049e-01	-1.085529949000000105e+00	-5.032327871000000230e-02	-1.440600874999999892e+00	-1.030196609000000096e+00	-5.941400571999999602e-01	-5.922929608000000457e-01	-3.918128020000000156e-01	1.184452685999999977e+00	1.894809111999999976e-02	-2.400104094999999937e-01
1.533515382000000038e+00	5.334344057000000028e-01	-1.109283194999999944e+00	-1.425216789999999900e+00	-7.079293052999999780e-01	-1.941276773000000011e+00	-1.018881163000000090e+00	-1.533554915000000074e+00	1.881936254000000086e-01	-1.649658354000000049e+00	-3.429628059000000007e-01	7.385542637999999993e-01	9.623531509999999622e-01
1.550129977000000103e+00	-7.706106259999999653e-01	-1.384220065000000055e+00	-1.904921070000000105e+00	-1.404885941999999943e+00	-1.660633881999999950e+00	-1.037709844999999964e+00	-9.241976507000000396e-01	2.981592683000000132e+00	-1.729525216999999948e+00	1.140766628000000060e-01	9.979141912000000225e-01	2.300536624999999891e+00
1.747013112000000090e+00	-1.431175107000000057e+00	-1.101115886000000099e+00	-1.100576718999999981e+00	-1.194586085999999936e+00	-7.334145663000000148e-01	-6.150905746000000507e-01	-1.021362018000000038e+00	1.093198652000000104e+00	-1.420061994999999966e+00	4.978400779000000109e-01	5.035172261000000482e-01	-2.313572003999999904e-01
1.293330767999999908e+00	-1.342754424000000002e+00	-9.665795321000000273e-01	-6.865016889999999705e-01	-6.084652427000000197e-01	9.566992810000000125e-01	4.554757481000000219e-01	-4.333709179999999939e-01	4.116960720000000240e-01	-1.139786238999999979e+00	6.859451708999999564e-01	2.317301410000000006e-01	8.491748660000000282e-01
1.143533729999999915e+00	-1.034879005999999935e+00	-4.560307449000000068e-01	3.895647251000000089e-01	1.210948305999999947e-01	9.703825028000000463e-01	5.769754908999999987e-01	4.116154328000000140e-01	1.463056860999999986e-01	-3.796507129000000202e-01	-3.770279052000000131e-01	1.326938554000000048e+00	4.950097568999999864e-01
1.124872113999999979e+00	-3.270204178000000184e-01	-2.197376979000000008e-01	1.091710731999999906e+00	1.229930026999999981e+00	7.666889782000000375e-01	6.950256475999999628e-01	9.462530641999999936e-01	1.543939125999999940e+00	3.481565997000000134e-01	-9.550953179000000182e-01	1.211387881999999916e+00	-6.094643279000000469e-01
1.019719245000000107e+00	6.535555320999999473e-01	6.298807371000000321e-01	1.473333438999999911e+00	1.396344943999999977e+00	2.314876381000000038e-01	2.755548374999999828e-01	1.001358363999999890e+00	1.277641747999999966e+00	7.337487710000000218e-01	1.674272326000000088e+00	1.600654733999999912e+00	8.322985787999999385e-02
1.016209533000000054e+00	1.385715523000000005e+00	6.722171485000000279e-01	1.352375520999999914e+00	9.553966619000000549e-01	4.764010798000000158e-01	7.995196883999999837e-01	-6.281732128000000470e-02	-6.267750029999999417e-02	7.839347562999999797e-01	1.339991702999999923e+00	6.803989414000000124e-01	9.469665735000000195e-01
1.359418707999999976e+00	1.121783457999999900e+00	1.820539899999999989e-01	1.015773387999999944e+00	2.244541767000000076e-01	3.428804408000000192e-01	4.109296942999999813e-01	-1.021383313999999931e+00	-2.047989058999999945e-01	9.612782557000000561e-02	-3.812468504000000175e-02	-4.133364419000000178e-01	1.038956761999999978e+00
